0,0,0,0,0,0,0,0,0,0,0,7.28805771186227,11.0700791528035,28.3578135841734,92.6534108793332,107.321010999327,136.51659136724,146.816852105822,183.004409094089
0,0,0,0,0,0,0,0,1.64306797979483,10.3953335055021,12.9727968325753,22.7547229109204,28.0555187846591,32.9300124299764,58.1203681196335,147.057485585334,207.468938558489,229.433570857796,248.135323853421
0,0,0,0,0,6.60811464804823,28.3797062529831,38.918374574626,45.9037461467647,26.3202297977154,31.9027439638564,37.4896492273055,47.3221561205701,52.3143591144689,75.0644212438981,193.970025225298,236.593054684376,257.777011242228,229.453522498479
0,0,0,6.9300834931724,20.6479071741748,35.6749852440216,39.2366145902634,60.9595012014505,73.7116995912729,57.3550619332483,61.1163934600798,68.9699304854809,64.7049526403307,70.9232684679847,72.3591651727228,177.084194793169,224.044952767129,210.912211167833,227.851217129077
0,0,7.6612154554126,26.0036104258838,38.3155267443301,57.318028847747,72.4627938485182,79.8680856509875,98.5537152639798,86.3352584214261,86.6920322229683,98.4031353872151,91.60679839352,89.7806679134842,92.0879595842792,96.216858440484,125.89824534397,174.877300041474,286.352005158025
0,0,19.417513425203,35.7020432479528,48.0734866558989,72.1797629887583,89.290486335972,102.691130195875,118.179135646051,114.683117166998,111.784956422525,121.709405378517,125.227404845473,113.357926737945,110.890448229103,108.156836984413,92.0202064347741,215.99426167642,86.0233451208533
0,19.3640104090671,30.4677962620639,49.2187071147881,68.3778400939517,90.4075583828375,99.3863944928877,118.018188492538,150.34864483128,170.491355540106,148.615203255893,149.328419821359,153.355878001833,131.679906308932,135.918159969325,124.120917092493,59.1260901255461,40.697167956409,30.0110697114924
17.7366207998836,24.7752170010284,49.6161293696322,82.1363248129619,117.495821035659,142.239665988433,158.125181619447,151.067248101646,199.64804316462,185.334580229627,162.279609252803,163.938323110942,175.743040596186,153.141629284556,108.45658557827,62.1034746829654,182.565569363244,50.2071167273474,107.930500953472
28.1828269505168,37.0093428573025,57.994180056309,88.1374708208281,115.578034320655,175.824805744763,227.537274555577,233.719217954167,275.017381607894,262.893494294633,215.140341010579,201.662874611413,194.745838689225,167.267176679183,85.7268689481387,171.805940188132,161.278531221906,189.057787925668,417.162363088085
46.2067652832044,64.6810280793893,97.8623153816174,161.567421723653,237.672421164928,217.587416767666,186.032258566759,220.603522542077,248.466226800874,344.944606960923,231.178904337827,229.912276917766,210.959598430044,93.3297127143402,207.021560362866,306.975222726129,532.690234687266,195.752790707385,371.133247902652
12.0737759302402,26.0461685444487,29.7990131190957,39.3332933006953,105.989802400879,107.986930513574,184.701237743707,256.84563432366,235.485530711862,297.109526395559,305.290676994788,249.192793493573,161.861498391425,206.965280989009,370.390414042112,330.056186110555,379.352684041241,609.743686150396,813.10512711627
26.5173520201244,25.5551261251786,39.5515877723246,48.8355997778919,175.244385421621,127.251367688603,104.020989027481,93.9682013638573,189.674621820281,246.698931833893,283.951100558083,466.830002178442,251.519009039616,367.327275220211,241.830834507373,484.526592062753,309.454295012281,426.077325407912,466.838649606572
122.640772214755,105.033189843027,73.4082406459221,84.7218616951637,74.9218088061978,122.150956206751,184.358986974152,200.085015548689,242.176088172463,163.782080791223,223.690772725262,424.797604455102,343.079417784145,445.082667452345,719.015971524334,536.320866769783,675.924115527979,364.393170860021,779.967608746964
81.0392081081759,69.5024431858249,111.742672355922,177.814769662704,149.201972699365,105.213621223859,259.11184351845,312.166743005345,230.327129182597,187.746308216819,259.30661882588,453.490004607425,580.07544721573,847.013651041842,1164.04007748159,1249.13420787756,803.499382767231,613.176593772919,1223.04275384477
70.3300471211288,123.285464159659,137.803741351165,151.03566135541,219.717048706455,135.967128716122,136.637543761687,209.520111099384,198.612106746129,318.152098514607,669.154231440487,380.968730462493,547.031263802312,738.352941716926,1450.44994964914,1479.87308476142,1128.79311335215,711.648975192048,1320.40892729746
144.329838177829,100.923421708831,125.491751005237,104.633219412007,174.302603828911,208.576738870997,279.625206616504,449.308490321335,409.960429217925,322.567697986654,485.277811523557,704.190839193352,1134.15915287911,1033.52002876068,1565.03235893619,1575.00356301935,1081.30257997609,621.339507057029,690.039469280965
91.3498171950986,128.263480784117,197.965510397445,229.968356319872,268.18391588614,458.475640896668,305.888319323553,576.239953318155,958.050969223126,851.734093825384,542.448009113728,841.551124808106,851.803134734377,1112.47403822197,1131.24831301202,1168.69961711079,791.282379890716,634.128263869926,889.749362166446
163.668219817948,243.561823932072,343.708324821349,508.465937333525,456.363125808573,690.477283056638,475.591328825949,709.189699358323,779.373973951079,1385.26421548245,861.194199786404,1195.56798681744,1633.80585804994,1258.86513076161,1269.91149136523,1133.19769845182,1331.58384334744,1430.99776926421,1324.87802917748
212.900719050894,225.538421012368,582.937141420384,576.980052125747,1025.88781758574,877.84617003076,689.045077428172,1067.96988449129,940.182450668092,1110.15790666845,1786.37569270609,1718.55016852833,1615.73919827557,1287.18223932869,1198.40962845913,1316.86976121615,2090.59760418021,2034.81718092692,1404.73475392505
